,Player,G,MP,FG,FGA,3P,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FT%,FG%,d_FG%,d_FT%
442,Russell Westbrook,21.0,762.0,158.0,361.0,1.380952380952381,83.0,118.0,29.0,149.0,8.476190476190476,8.666666666666666,1.3333333333333333,0.19047619047619047,4.809523809523809,68.0,20.38095238095238,70.33898305084746,43.767313019390585,-82.3353466562532,-391.1709815428542
443,Coby White,7.0,117.0,18.0,48.0,0.8571428571428571,1.0,3.0,0.0,14.0,2.0,1.4285714285714286,0.14285714285714285,0.0,0.42857142857142855,11.0,6.142857142857143,33.333333333333336,37.5,-122.19161055037583,-41.718553109596705
444,Derrick White,18.0,561.0,76.0,197.0,1.3888888888888888,29.0,35.0,9.0,51.0,3.3333333333333335,5.166666666666667,1.2222222222222223,1.0,1.5555555555555556,42.0,11.444444444444445,82.85714285714286,38.578680203045685,-433.9404380034481,226.35243601217178
445,Hassan Whiteside,19.0,292.0,53.0,91.0,0.0,27.0,38.0,41.0,88.0,6.7894736842105265,0.21052631578947367,0.21052631578947367,1.3157894736842106,1.0526315789473684,56.0,7.0,71.05263157894737,58.24175824175824,739.5267779704135,-107.97988132753211
446,Joe Wieskamp,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,100.0,55.71157719164579,
447,Aaron Wiggins,7.0,109.0,7.0,17.0,0.7142857142857143,2.0,5.0,1.0,10.0,1.5714285714285714,1.2857142857142858,0.42857142857142855,0.14285714285714285,1.0,9.0,3.0,40.0,41.1764705882353,-21.78366554083241,-70.10377288586008
448,Andrew Wiggins,19.0,568.0,138.0,274.0,1.9473684210526316,55.0,72.0,21.0,63.0,4.421052631578948,1.5789473684210527,0.8421052631578947,0.47368421052631576,1.736842105263158,30.0,19.36842105263158,76.38888888888889,50.36496350364963,838.5626159507681,73.53513452773647
449,Grant Williams,20.0,425.0,51.0,100.0,1.4,15.0,17.0,14.0,55.0,3.45,1.15,0.25,0.55,0.45,35.0,7.25,88.23529411764706,51.0,342.29043677393514,197.75111512075526
450,Kenrich Williams,19.0,383.0,50.0,111.0,0.6842105263157895,16.0,28.0,20.0,47.0,3.526315789473684,1.736842105263158,0.6842105263157895,0.15789473684210525,0.7894736842105263,33.0,6.7894736842105265,57.142857142857146,45.04504504504504,37.83111183454153,-286.5444688011663
451,Lou Williams,15.0,190.0,35.0,89.0,0.6,12.0,13.0,2.0,16.0,1.2,1.4,0.4,0.13333333333333333,0.8,13.0,6.066666666666666,92.3076923076923,39.325842696629216,-173.69030391037487,207.0696703771472
452,Patrick Williams,5.0,125.0,13.0,23.0,0.6,4.0,4.0,1.0,10.0,2.2,0.6,0.6,0.4,0.4,9.0,6.6,100.0,56.52173913043478,159.03311218704738,99.79245422827984
453,Robert Williams,14.0,423.0,59.0,80.0,0.0,14.0,23.0,56.0,79.0,9.642857142857142,1.3571428571428572,0.9285714285714286,1.7857142857142858,1.1428571428571428,20.0,9.428571428571429,60.869565217391305,73.75,1738.2330543071014,-198.5524971575423
454,Ziaire Williams,17.0,319.0,31.0,93.0,0.9411764705882353,4.0,6.0,5.0,21.0,1.5294117647058822,0.6470588235294118,0.47058823529411764,0.35294117647058826,0.5882352941176471,30.0,4.823529411764706,66.66666666666667,33.333333333333336,-339.6077737256472,-33.54087910505348
455,Dylan Windler,14.0,166.0,16.0,35.0,0.6428571428571429,3.0,4.0,7.0,21.0,2.0,1.1428571428571428,0.21428571428571427,0.14285714285714285,0.5714285714285714,17.0,3.142857142857143,75.0,45.714285714285715,22.813806494904043,-0.15565932879012223
456,Justise Winslow,14.0,118.0,13.0,37.0,0.07142857142857142,1.0,2.0,7.0,25.0,2.2857142857142856,0.9285714285714286,0.42857142857142855,0.35714285714285715,1.0,11.0,2.0,50.0,35.13513513513514,-118.99273975184798,-25.05188644293004
457,Christian Wood,18.0,582.0,106.0,239.0,1.5,40.0,73.0,31.0,167.0,11.0,2.388888888888889,0.5555555555555556,0.8888888888888888,2.0,45.0,15.5,54.794520547945204,44.35146443514645,6.682412439976829,-810.2946357993935
458,Robert Woodard,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
459,Delon Wright,18.0,235.0,16.0,47.0,0.2777777777777778,10.0,13.0,15.0,33.0,2.6666666666666665,2.0555555555555554,0.6111111111111112,0.1111111111111111,0.4444444444444444,4.0,2.611111111111111,76.92307692307692,34.04255319148936,-163.93391386983762,18.71190480146879
460,McKinley Wright IV,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,,100.0,55.71157719164579,
461,Thaddeus Young,15.0,238.0,51.0,87.0,0.0,5.0,14.0,24.0,30.0,3.6,2.933333333333333,1.0,0.4,1.2,22.0,7.133333333333334,35.714285714285715,58.62068965517241,730.9456091877282,-196.68800364322163
462,Trae Young,20.0,670.0,181.0,389.0,2.55,99.0,110.0,12.0,60.0,3.6,9.15,0.9,0.1,3.85,34.0,25.6,90.0,46.52956298200514,405.6463714308176,1479.863242149926
463,Omer Yurtseven,11.0,36.0,8.0,14.0,0.0,3.0,4.0,2.0,6.0,0.7272727272727273,0.09090909090909091,0.0,0.09090909090909091,0.2727272727272727,2.0,1.7272727272727273,75.0,57.142857142857146,102.83547467602347,-0.15565932879012223
464,Cody Zeller,19.0,241.0,31.0,53.0,0.0,32.0,43.0,32.0,45.0,4.052631578947368,0.8421052631578947,0.3684210526315789,0.15789473684210525,0.631578947368421,38.0,4.947368421052632,74.4186046511628,58.490566037735846,440.2664401108306,-20.265017336551864
465,Ivica Zubac,19.0,475.0,71.0,109.0,0.0,51.0,66.0,50.0,112.0,8.526315789473685,1.3157894736842106,0.3684210526315789,0.8947368421052632,1.105263157894737,38.0,10.157894736842104,77.27272727272727,65.13761467889908,1480.2926228086858,113.2628823196585
